id,city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,rent_amount,property_tax,fire_insurance,total
1895,1,347,5,5,4,0,acept,not furnished,7000.00,500.00,106.00,7606.00
1896,1,98,3,2,1,5,acept,furnished,2400.00,0.00,31.00,3951.00
1897,1,600,3,3,3,9,acept,not furnished,15000.00,2860.00,191.00,24880.00
1898,1,53,2,2,1,10,not acept,furnished,3000.00,89.00,39.00,3707.00
1899,0,58,1,2,2,2,acept,not furnished,1450.00,67.00,19.00,2166.00
1900,1,162,2,2,3,6,acept,furnished,15000.00,609.00,191.00,17300.00
1901,1,50,1,1,1,20,not acept,furnished,5300.00,212.00,68.00,6361.00
1902,1,230,5,3,2,0,acept,furnished,3491.00,291.00,53.00,3835.00
1903,1,93,3,4,2,6,acept,furnished,2800.00,257.00,36.00,4093.00
1904,1,93,1,3,1,4,not acept,not furnished,3500.00,33.00,45.00,4618.00
1905,1,20,1,1,0,6,acept,furnished,1800.00,130.00,23.00,2555.00
1906,1,150,3,2,0,0,acept,not furnished,2500.00,150.00,38.00,2688.00
1907,1,182,3,5,3,10,acept,not furnished,4900.00,875.00,63.00,9438.00
1908,1,48,1,1,1,2,acept,not furnished,1797.00,Incluso,18.00,2440.00
1909,1,98,3,2,2,10,acept,not furnished,4500.00,0.00,58.00,5458.00
1910,1,197,3,4,1,10,acept,not furnished,4500.00,459.00,58.00,7682.00
1911,1,114,4,4,2,6,acept,not furnished,2790.00,321.00,36.00,4262.00
1912,1,70,2,1,0,1,acept,not furnished,1300.00,53.00,17.00,1670.00
1913,1,240,5,2,3,0,not acept,not furnished,6500.00,290.00,98.00,6888.00
1914,1,55,1,1,0,1,acept,not furnished,1100.00,0.00,8.00,1108.00
1915,1,90,3,3,1,0,acept,not furnished,2600.00,11.00,40.00,2651.00
1916,1,106,3,2,1,14,acept,furnished,10000.00,145.00,127.00,11300.00
1917,1,250,3,4,2,1,not acept,not furnished,7000.00,42.00,89.00,9531.00
1918,1,168,3,2,4,0,not acept,not furnished,3500.00,317.00,53.00,4470.00
1919,1,150,3,2,1,8,acept,not furnished,4800.00,0.00,61.00,6033.00
1920,1,350,3,3,3,0,not acept,not furnished,10000.00,1292.00,151.00,11440.00
1921,1,23,1,1,1,12,acept,furnished,2800.00,99.00,36.00,3535.00
1922,1,290,4,4,2,6,acept,furnished,7800.00,584.00,99.00,11680.00
1923,1,160,4,3,0,1,acept,furnished,2300.00,59.00,30.00,3561.00
1924,1,12,1,1,0,0,not acept,not furnished,1050.00,50.00,14.00,1114.00
1925,1,280,3,4,2,0,acept,furnished,8000.00,667.00,121.00,16790.00
1926,1,107,3,3,2,3,acept,not furnished,4500.00,417.00,58.00,6575.00
1927,1,25,1,1,0,0,not acept,furnished,1750.00,0.00,23.00,1773.00
1928,1,37,1,1,0,1,acept,not furnished,1400.00,0.00,18.00,1418.00
1929,1,157,4,3,2,0,acept,not furnished,6608.00,492.00,100.00,7200.00
1930,1,71,2,3,2,13,not acept,not furnished,3700.00,50.00,47.00,4297.00
1931,1,130,4,3,2,13,acept,not furnished,2500.00,334.00,32.00,4046.00
1932,1,300,3,4,7,0,not acept,not furnished,4340.00,550.00,66.00,4956.00
1933,1,525,5,4,4,0,acept,not furnished,8330.00,2167.00,126.00,10620.00
1934,1,94,3,3,2,1,acept,not furnished,2433.00,0.00,31.00,3593.00
1935,1,240,4,2,6,0,not acept,furnished,4675.00,381.00,71.00,5127.00
1936,1,400,3,3,4,0,acept,not furnished,3790.00,160.00,57.00,4007.00
1937,1,228,3,4,3,6,acept,furnished,14000.00,1000.00,178.00,18680.00
1938,1,395,4,4,3,16,acept,furnished,15000.00,834.00,191.00,18160.00
1939,1,227,4,4,3,6,acept,not furnished,9000.00,1417.00,115.00,14530.00
1940,1,685,4,3,5,11,acept,not furnished,13000.00,3120.00,165.00,20250.00
1941,0,297,4,6,2,3,acept,not furnished,2800.00,433.00,36.00,6069.00
1942,1,145,3,3,1,1,acept,not furnished,5800.00,375.00,74.00,7474.00
1943,0,180,3,4,4,0,acept,not furnished,3230.00,250.00,49.00,3529.00
1944,0,269,4,5,0,12,acept,not furnished,5100.00,963.00,65.00,9128.00
1945,1,270,3,3,3,16,acept,not furnished,13000.00,959.00,165.00,16920.00
1946,1,390,3,4,4,10,not acept,not furnished,9000.00,2682.00,115.00,14510.00
1947,1,200,2,5,2,2,not acept,furnished,15000.00,937.00,191.00,18580.00
1948,1,330,5,4,2,0,acept,furnished,7650.00,720.00,115.00,8485.00
1949,1,66,1,1,1,4,not acept,not furnished,1600.00,349.00,21.00,4047.00
1950,1,290,5,3,3,6,acept,not furnished,4100.00,1435.00,52.00,9387.00
1951,1,45,1,1,0,0,not acept,not furnished,1500.00,0.00,20.00,2220.00
1952,1,98,2,2,0,5,not acept,furnished,4500.00,34.00,58.00,5482.00
1953,1,160,2,1,0,12,not acept,not furnished,2400.00,0.00,31.00,3631.00
1954,1,80,2,1,1,13,not acept,not furnished,2900.00,84.00,37.00,3958.00
1955,1,160,2,3,2,21,not acept,furnished,12000.00,605.00,153.00,14960.00
1956,1,118,3,2,2,4,acept,not furnished,8950.00,402.00,114.00,10990.00
1957,1,230,4,3,2,1,acept,not furnished,12200.00,542.00,155.00,15200.00
1958,0,650,4,6,4,0,acept,not furnished,13000.00,1042.00,196.00,15000.00
1959,1,147,3,3,3,5,acept,furnished,12000.00,1000.00,153.00,15150.00
1960,1,138,3,1,0,0,acept,not furnished,3500.00,445.00,53.00,3998.00
1961,1,102,2,2,2,0,acept,not furnished,3500.00,248.00,53.00,3801.00
1962,0,57,2,1,1,5,acept,furnished,1850.00,72.00,24.00,2339.00
1963,1,36,1,1,1,15,acept,furnished,3328.00,125.00,14.00,4217.00
1964,1,248,3,4,4,2,acept,not furnished,14000.00,966.00,178.00,18310.00
1965,1,190,4,2,3,0,acept,not furnished,8000.00,525.00,121.00,8646.00
1966,0,60,2,1,1,3,acept,not furnished,1299.00,84.00,17.00,1600.00
1967,1,309,4,7,8,0,acept,not furnished,10000.00,1167.00,151.00,11320.00
1968,1,884,5,7,6,8,acept,not furnished,12750.00,5917.00,162.00,27830.00
1969,0,40,1,1,0,4,acept,not furnished,500.00,17.00,7.00,944.00
1970,1,80,2,2,1,0,acept,furnished,1600.00,25.00,25.00,1650.00
1971,1,200,4,5,4,16,acept,not furnished,10000.00,1150.00,127.00,13880.00
1972,1,60,1,1,1,0,acept,not furnished,1500.00,100.00,23.00,1623.00
1973,1,180,2,3,2,0,acept,not furnished,3150.00,301.00,48.00,3499.00
1974,1,213,4,4,3,17,acept,not furnished,6500.00,1157.00,83.00,10340.00
1975,1,190,3,2,1,6,acept,not furnished,6800.00,56.00,87.00,9983.00
1976,0,205,3,2,4,0,acept,not furnished,2570.00,57.00,39.00,2666.00
1977,1,126,3,4,1,3,acept,not furnished,4000.00,309.00,51.00,6340.00
1978,1,260,4,4,6,22,acept,furnished,5500.00,1167.00,70.00,9217.00
1979,0,66,1,1,1,2,acept,furnished,5000.00,62.00,64.00,6026.00
1980,1,900,4,9,8,1,acept,not furnished,15000.00,5700.00,226.00,20930.00
1981,1,380,4,3,3,11,acept,not furnished,5800.00,1600.00,74.00,10970.00
1982,1,146,3,3,2,9,acept,not furnished,2000.00,292.00,26.00,3518.00
1983,0,53,1,1,1,13,acept,not furnished,650.00,34.00,9.00,1187.00
1984,1,326,3,4,5,12,acept,furnished,15000.00,3000.00,191.00,21790.00
1985,1,230,3,2,0,1,acept,not furnished,2500.00,500.00,32.00,3032.00
1986,1,123,3,3,2,3,not acept,furnished,3400.00,334.00,44.00,5305.00
1987,1,30,1,1,0,7,not acept,not furnished,1350.00,39.00,18.00,1952.00
1988,1,60,2,1,0,0,not acept,not furnished,1100.00,50.00,17.00,1167.00
1989,1,200,2,2,1,10,acept,furnished,9500.00,600.00,121.00,12920.00
1990,1,315,3,4,5,14,not acept,furnished,15000.00,1000.00,191.00,17690.00
1991,1,55,2,1,0,0,acept,not furnished,1350.00,0.00,18.00,1748.00
1992,1,70,2,1,0,1,acept,not furnished,2448.00,159.00,32.00,2639.00
1993,0,49,2,1,1,5,acept,not furnished,1010.00,0.00,13.00,1296.00
1994,1,18,1,1,0,8,acept,not furnished,1130.00,30.00,15.00,1575.00
1995,1,100,3,3,4,0,acept,not furnished,2500.00,146.00,38.00,2684.00
1996,1,61,2,1,0,5,acept,not furnished,3050.00,0.00,39.00,3804.00
1997,1,79,2,3,2,15,acept,not furnished,3200.00,268.00,41.00,4277.00
1998,1,73,2,2,1,11,acept,not furnished,1250.00,150.00,16.00,2116.00
1999,1,30,1,1,0,1,acept,not furnished,1550.00,21.00,20.00,1591.00
2000,1,61,2,1,0,3,acept,not furnished,1841.00,0.00,24.00,2105.00
2001,1,34,1,1,1,1,not acept,furnished,2890.00,0.00,37.00,2927.00
2002,0,50,2,1,1,3,acept,not furnished,1000.00,20.00,13.00,1646.00
2003,1,100,2,2,1,0,not acept,not furnished,1750.00,140.00,27.00,1917.00
2004,1,55,1,1,1,14,not acept,furnished,4950.00,225.00,63.00,6238.00
2005,1,100,2,3,1,2,acept,furnished,3973.00,267.00,51.00,5551.00
2006,1,110,3,2,2,2,acept,not furnished,2400.00,247.00,31.00,3823.00
2007,0,40,2,1,1,3,acept,not furnished,1200.00,70.00,16.00,1606.00
2008,0,223,3,5,2,2,acept,not furnished,3300.00,290.00,42.00,5032.00
2009,1,384,4,6,4,3,not acept,furnished,15000.00,344.00,191.00,19040.00
2010,1,418,2,4,3,17,not acept,not furnished,6875.00,117.00,88.00,12350.00
2011,1,380,4,1,0,0,acept,not furnished,2890.00,150.00,25.00,3065.00
2012,1,225,4,3,2,0,acept,furnished,4400.00,290.00,67.00,4757.00
2013,1,40,1,1,0,0,not acept,not furnished,850.00,0.00,11.00,861.00
2014,1,74,2,2,2,7,acept,not furnished,3400.00,163.00,44.00,4707.00
2015,1,185,3,3,2,9,acept,not furnished,12000.00,0.00,153.00,12150.00
2016,0,70,2,2,0,5,not acept,not furnished,1000.00,62.00,16.00,1078.00
2017,1,150,3,2,2,2,acept,not furnished,2000.00,384.00,26.00,3591.00
2018,1,150,3,3,8,0,acept,not furnished,8000.00,1084.00,121.00,9205.00
2019,1,25,1,1,0,1,not acept,not furnished,750.00,57.00,10.00,1167.00
2020,1,320,5,4,4,0,acept,furnished,14650.00,960.00,221.00,15830.00
2021,1,328,3,4,4,18,acept,furnished,6000.00,800.00,77.00,8259.00
2022,1,179,4,4,3,8,acept,furnished,8500.00,751.00,108.00,10460.00
2023,1,62,2,2,2,4,acept,not furnished,2290.00,284.00,30.00,3504.00
2024,1,210,3,4,4,4,acept,not furnished,15000.00,1334.00,191.00,19130.00
2025,1,75,2,2,0,1,not acept,not furnished,2125.00,146.00,27.00,3048.00
2026,0,76,2,2,2,9,acept,furnished,3100.00,146.00,40.00,3965.00
2027,1,146,3,3,2,3,acept,furnished,6500.00,417.00,83.00,8600.00
2028,1,55,2,2,1,4,acept,not furnished,1850.00,0.00,24.00,2254.00
2029,1,165,4,4,4,1,acept,not furnished,5700.00,834.00,73.00,8007.00
2030,0,96,3,2,2,6,acept,furnished,3600.00,138.00,46.00,4534.00
2031,1,300,3,3,8,0,acept,furnished,4000.00,350.00,61.00,4411.00
2032,1,287,3,2,5,0,acept,not furnished,15000.00,0.00,226.00,15230.00
2033,1,35,1,1,0,7,not acept,not furnished,1200.00,0.00,16.00,1681.00
2034,1,23,1,1,0,13,acept,not furnished,2500.00,0.00,32.00,2763.00
2035,1,25,1,1,0,4,not acept,furnished,2000.00,130.00,26.00,2446.00
2036,1,140,3,2,0,8,acept,furnished,1799.00,375.00,23.00,4697.00
2037,0,147,3,2,3,11,acept,not furnished,1620.00,184.00,21.00,3250.00
2038,1,90,2,1,0,1,acept,not furnished,1500.00,101.00,20.00,1621.00
2039,1,224,4,5,3,12,acept,not furnished,9500.00,1650.00,121.00,20770.00
2040,0,170,3,2,2,0,acept,not furnished,1800.00,41.00,28.00,1869.00
2041,1,126,3,4,3,99,acept,not furnished,13000.00,429.00,165.00,15160.00
2042,1,72,2,2,1,18,not acept,furnished,7500.00,225.00,96.00,8621.00
2043,1,45,1,1,1,2,acept,furnished,2532.00,Incluso,9.00,3005.00
2044,1,45,1,1,1,8,acept,not furnished,1800.00,172.00,23.00,2689.00
2045,1,100,3,2,2,6,not acept,not furnished,2000.00,0.00,26.00,3226.00
2046,1,152,2,2,1,3,acept,furnished,15000.00,250.00,191.00,16440.00
2047,1,40,1,1,1,12,acept,not furnished,3470.00,70.00,44.00,3884.00
2048,1,200,3,2,1,8,acept,not furnished,8000.00,42.00,102.00,9644.00
2049,1,310,3,3,2,16,not acept,not furnished,15000.00,846.00,191.00,18760.00
2050,1,20,1,1,0,5,not acept,furnished,1700.00,45.00,22.00,2187.00
2051,1,200,3,2,2,8,acept,not furnished,3000.00,0.00,39.00,4665.00
2052,1,76,1,2,1,4,acept,furnished,4200.00,30.00,54.00,5464.00
2053,1,20,1,1,0,3,not acept,furnished,600.00,40.00,8.00,948.00
2054,1,200,4,3,3,0,acept,not furnished,3800.00,834.00,58.00,4692.00
2055,1,54,2,1,0,7,acept,not furnished,2001.00,0.00,26.00,2562.00
2056,1,100,1,1,2,8,acept,furnished,4200.00,284.00,54.00,5528.00
2057,1,90,3,2,0,9,not acept,not furnished,2100.00,84.00,27.00,3111.00
2058,1,300,3,3,4,0,acept,not furnished,9000.00,650.00,136.00,9786.00
2059,1,70,2,1,1,7,acept,not furnished,1300.00,121.00,17.00,2218.00
2060,1,60,2,1,0,0,acept,not furnished,1380.00,21.00,21.00,1422.00
2061,1,100,2,2,2,0,acept,furnished,3900.00,34.00,59.00,3993.00
2062,1,270,3,4,2,11,acept,not furnished,15000.00,1100.00,191.00,19450.00
2063,1,90,3,1,1,2,not acept,not furnished,2400.00,0.00,31.00,3031.00
2064,1,220,3,4,4,2,acept,not furnished,5500.00,1084.00,70.00,9821.00
2065,1,60,1,1,1,7,not acept,not furnished,2023.00,0.00,26.00,3086.00
2066,1,56,1,1,0,2,acept,furnished,8000.00,280.00,102.00,8382.00
2067,0,430,4,3,4,1,acept,not furnished,9000.00,734.00,115.00,12730.00
2068,1,288,3,3,3,0,acept,not furnished,12000.00,878.00,181.00,13060.00
2069,1,79,2,2,1,1,acept,furnished,2000.00,75.00,26.00,2701.00
2070,1,341,3,3,2,6,acept,not furnished,4400.00,825.00,56.00,7881.00
2071,1,60,2,2,1,10,acept,furnished,3400.00,300.00,44.00,5682.00
2072,1,300,4,4,3,0,acept,not furnished,12900.00,584.00,194.00,13680.00
2073,1,123,3,3,0,0,acept,not furnished,4000.00,42.00,61.00,4103.00
2074,1,59,2,2,1,12,acept,not furnished,2200.00,18.00,28.00,2606.00
2075,1,35,1,1,0,0,acept,not furnished,1100.00,3.00,14.00,1117.00
2076,1,42,1,1,0,0,not acept,not furnished,1600.00,50.00,25.00,1675.00
2077,1,55,1,1,1,11,acept,not furnished,2166.00,109.00,28.00,3323.00
2078,1,38,1,1,0,3,not acept,not furnished,1685.00,30.00,22.00,1937.00
2079,1,318,5,3,2,0,acept,furnished,3840.00,600.00,58.00,4498.00
2080,1,60,1,1,0,0,not acept,not furnished,1300.00,144.00,20.00,1464.00
2081,1,280,3,4,3,0,acept,furnished,8000.00,500.00,121.00,8621.00
2082,1,195,4,3,3,7,not acept,not furnished,10000.00,1336.00,127.00,14060.00
2083,1,82,2,2,1,2,acept,not furnished,2450.00,192.00,32.00,4174.00
2084,0,110,2,1,1,2,acept,not furnished,980.00,52.00,13.00,1175.00
2085,1,376,3,3,7,0,acept,not furnished,8000.00,834.00,121.00,8955.00
2086,1,139,3,3,3,3,acept,not furnished,2700.00,417.00,35.00,4412.00
2087,1,300,4,3,4,9,acept,not furnished,15000.00,0.00,191.00,17590.00
2088,1,289,3,3,2,6,not acept,not furnished,15000.00,777.00,191.00,18820.00
2089,1,100,2,1,2,0,acept,not furnished,3200.00,67.00,49.00,3316.00
2090,1,65,2,2,1,9,not acept,not furnished,1039.00,42.00,14.00,1777.00
2091,0,55,2,1,1,1,acept,not furnished,900.00,34.00,12.00,1216.00
2092,1,98,1,2,2,9,acept,not furnished,4000.00,422.00,51.00,5714.00
2093,1,76,3,2,0,4,acept,not furnished,1600.00,54.00,21.00,2455.00
2094,1,89,3,2,2,19,acept,not furnished,6000.00,184.00,77.00,7161.00
2095,1,155,4,3,2,16,acept,not furnished,3500.00,459.00,45.00,5054.00
2096,1,137,3,4,2,2,acept,not furnished,2200.00,334.00,28.00,3862.00
2097,1,88,2,2,2,8,acept,furnished,4500.00,134.00,58.00,5692.00
2098,0,102,3,3,1,9,acept,not furnished,1500.00,105.00,20.00,2725.00
2099,1,300,2,4,2,0,acept,furnished,3250.00,0.00,49.00,3299.00
2100,1,115,3,2,1,12,acept,not furnished,3000.00,210.00,39.00,4612.00
2101,1,198,3,4,2,12,acept,furnished,11500.00,667.00,146.00,14910.00
2102,1,57,2,2,1,8,acept,not furnished,2550.00,132.00,33.00,3073.00
2103,0,185,3,3,2,6,acept,not furnished,2200.00,100.00,28.00,3528.00
2104,1,62,2,1,1,1,acept,not furnished,1650.00,0.00,21.00,2421.00
2105,1,86,3,3,0,10,acept,furnished,3000.00,100.00,39.00,4239.00
2106,1,35,1,1,1,6,not acept,furnished,1250.00,90.00,16.00,2242.00
2107,1,144,3,2,2,8,acept,not furnished,3600.00,84.00,46.00,5230.00
2108,1,210,3,3,4,1,acept,not furnished,6500.00,1400.00,83.00,11080.00
2109,1,294,3,6,3,0,acept,not furnished,2550.00,512.00,39.00,3101.00
2110,1,232,4,3,4,0,acept,furnished,4500.00,342.00,68.00,4910.00
2111,1,260,4,2,3,0,acept,not furnished,3850.00,430.00,58.00,4338.00
2112,1,100,5,5,2,0,not acept,not furnished,4500.00,382.00,68.00,4950.00
2113,0,280,4,3,4,0,acept,not furnished,3100.00,341.00,47.00,5795.00
2114,1,120,1,2,2,16,acept,furnished,9000.00,700.00,115.00,10820.00
2115,1,90,3,2,1,5,acept,not furnished,3780.00,292.00,48.00,5420.00
2116,1,500,3,3,5,0,acept,not furnished,8500.00,534.00,128.00,9162.00
2117,1,200,2,2,2,11,acept,furnished,11000.00,560.00,140.00,14600.00
2118,0,290,4,3,1,5,acept,not furnished,2600.00,192.00,33.00,4175.00
2119,1,200,5,6,4,6,acept,not furnished,5000.00,1250.00,64.00,9614.00
2120,1,208,4,2,4,0,acept,not furnished,4500.00,282.00,68.00,4850.00
2121,1,220,3,3,2,11,acept,not furnished,9000.00,584.00,115.00,14200.00
2122,1,270,3,4,3,10,acept,not furnished,9500.00,1792.00,121.00,15220.00
2123,1,280,4,4,2,5,acept,not furnished,4000.00,1042.00,51.00,9293.00
2124,1,200,3,4,3,1,acept,not furnished,8500.00,1250.00,108.00,13360.00
2125,1,230,4,5,0,0,acept,furnished,7600.00,300.00,115.00,8015.00
2126,0,47,1,1,1,18,acept,furnished,2700.00,135.00,35.00,3452.00
2127,1,250,3,3,2,7,acept,furnished,5500.00,792.00,70.00,9112.00
2128,1,400,4,5,4,8,acept,furnished,8700.00,1671.00,111.00,14370.00
2129,1,220,3,4,2,7,acept,not furnished,3900.00,750.00,50.00,6700.00
2130,1,249,3,3,3,0,acept,not furnished,9000.00,834.00,136.00,9970.00
2131,0,227,3,3,4,0,acept,not furnished,3200.00,290.00,49.00,3539.00
2132,1,33,1,1,1,5,not acept,furnished,1000.00,100.00,13.00,2863.00
2133,1,22,1,1,0,0,not acept,not furnished,976.00,0.00,15.00,991.00
2134,0,97,1,1,0,12,acept,not furnished,750.00,61.00,10.00,1289.00
2135,1,61,1,1,0,9,not acept,not furnished,1600.00,0.00,21.00,2015.00
2136,1,400,3,6,6,0,acept,furnished,6500.00,375.00,98.00,6973.00
2137,1,280,4,3,3,0,acept,not furnished,8500.00,1084.00,128.00,11010.00
2138,0,60,1,1,2,0,acept,not furnished,1660.00,50.00,25.00,1735.00
2139,1,55,2,1,1,0,acept,not furnished,1250.00,0.00,16.00,1816.00
2140,0,100,3,2,8,0,acept,not furnished,2000.00,82.00,31.00,2113.00
2141,1,64,2,2,1,11,acept,not furnished,2169.00,0.00,15.00,3038.00
2142,1,70,2,2,0,24,not acept,furnished,4000.00,50.00,51.00,4901.00
2143,1,250,2,2,1,0,acept,not furnished,4800.00,534.00,73.00,5407.00
2144,1,40,1,1,1,8,not acept,furnished,4800.00,350.00,61.00,7011.00
2145,1,73,2,2,1,13,acept,not furnished,1250.00,150.00,16.00,2116.00
2146,1,140,3,2,2,23,not acept,furnished,5000.00,142.00,64.00,6106.00
2147,1,37,1,1,0,0,not acept,not furnished,900.00,75.00,14.00,989.00
2148,1,26,1,1,0,11,acept,furnished,2350.00,54.00,18.00,2706.00
2149,1,84,2,2,2,20,not acept,furnished,9600.00,217.00,122.00,11190.00
2150,1,32,1,1,1,4,acept,not furnished,2800.00,44.00,36.00,3430.00
2151,1,200,6,4,2,0,acept,not furnished,5600.00,4710.00,85.00,10400.00
2152,1,187,3,4,3,14,acept,not furnished,14000.00,1209.00,178.00,17090.00
2153,1,45,1,1,1,13,acept,not furnished,2500.00,15.00,32.00,3153.00
2154,0,100,3,2,3,0,acept,not furnished,2200.00,0.00,34.00,2234.00
2155,1,130,3,2,3,0,acept,not furnished,1850.00,115.00,28.00,2132.00
2156,0,75,2,1,2,1,acept,not furnished,1400.00,25.00,18.00,1678.00
2157,1,123,3,2,2,7,not acept,not furnished,2450.00,250.00,32.00,3732.00
2158,0,100,3,2,2,1,acept,furnished,2200.00,105.00,28.00,3033.00
2159,1,500,3,4,7,0,not acept,not furnished,9300.00,1060.00,140.00,10500.00
2160,1,118,3,2,1,4,acept,furnished,6000.00,22.00,77.00,7899.00
2161,1,600,4,3,4,2,acept,not furnished,6400.00,0.00,82.00,6483.00
2162,1,80,2,1,1,19,not acept,not furnished,2200.00,158.00,28.00,3112.00
2163,1,167,3,3,2,0,acept,not furnished,3700.00,311.00,56.00,4067.00
2164,1,600,4,4,4,0,acept,not furnished,6800.00,1000.00,103.00,7903.00
2165,1,74,2,1,0,2,not acept,not furnished,2500.00,1.00,32.00,2534.00
2166,1,380,5,7,4,21,acept,not furnished,6000.00,2084.00,77.00,11360.00
2167,1,100,2,1,0,0,not acept,not furnished,5000.00,125.00,76.00,5201.00
2168,1,150,5,5,4,3,not acept,furnished,3700.00,917.00,47.00,6464.00
2169,1,65,2,1,1,8,acept,furnished,1700.00,92.00,22.00,2414.00
2170,1,35,1,1,0,1,acept,not furnished,950.00,30.00,13.00,993.00
2171,1,330,4,6,3,7,acept,not furnished,15000.00,2475.00,191.00,23120.00
2172,1,100,2,2,1,0,acept,not furnished,2200.00,201.00,34.00,2435.00
2173,1,156,3,4,3,8,acept,not furnished,4200.00,305.00,54.00,6159.00
2174,1,80,3,2,2,0,acept,not furnished,7000.00,167.00,106.00,7273.00
2175,1,50,2,2,1,9,acept,not furnished,1800.00,0.00,23.00,2213.00
2176,1,40,1,1,1,8,acept,not furnished,1630.00,18.00,21.00,2301.00
2177,1,142,3,4,3,2,acept,not furnished,5100.00,691.00,65.00,7256.00
2178,1,110,3,2,3,7,acept,not furnished,2100.00,542.00,27.00,4300.00
2179,1,70,2,2,1,1,acept,not furnished,1000.00,138.00,13.00,1431.00
2180,1,76,2,2,2,3,acept,furnished,4500.00,0.00,58.00,5458.00
2181,1,59,2,1,1,3,not acept,not furnished,1400.00,417.00,18.00,2105.00
2182,1,100,3,2,0,7,acept,not furnished,2020.00,132.00,26.00,2928.00
2183,0,88,3,2,2,1,acept,furnished,1950.00,104.00,25.00,2979.00
2184,1,37,1,1,1,1,not acept,furnished,2600.00,252.00,33.00,3489.00
2185,1,54,2,1,1,1,acept,not furnished,2597.00,0.00,33.00,2910.00
2186,1,244,3,3,4,16,acept,not furnished,9000.00,984.00,115.00,13100.00
2187,1,158,3,3,2,1,acept,furnished,10900.00,706.00,139.00,13810.00
2188,1,65,2,2,2,18,acept,furnished,4450.00,0.00,18.00,5268.00
2189,1,100,3,2,1,5,not acept,not furnished,1200.00,38.00,16.00,2475.00
2190,1,42,1,1,1,9,acept,furnished,3696.00,17.00,47.00,4528.00
2191,1,60,2,2,1,21,acept,furnished,5550.00,142.00,71.00,7363.00
2192,1,164,4,4,3,22,acept,furnished,6205.00,434.00,79.00,8318.00
2193,1,220,3,2,2,4,acept,not furnished,6400.00,700.00,82.00,10280.00
2194,1,83,1,1,1,15,not acept,furnished,6000.00,255.00,77.00,10330.00
2195,1,41,1,1,0,0,acept,not furnished,1180.00,0.00,15.00,1445.00
2196,1,213,3,4,0,13,acept,furnished,4500.00,750.00,58.00,7193.00
2197,1,43,1,1,0,7,acept,not furnished,2000.00,8.00,26.00,2494.00
2198,1,123,2,1,0,3,acept,not furnished,2850.00,336.00,37.00,5132.00
2199,1,750,4,7,7,0,acept,furnished,15000.00,3084.00,226.00,18310.00
2200,1,180,2,2,0,2,not acept,not furnished,2850.00,0.00,37.00,2887.00
2201,1,33,1,1,0,18,acept,furnished,1300.00,21.00,17.00,1688.00
2202,1,75,3,1,1,0,acept,not furnished,2450.00,0.00,37.00,2487.00
2203,1,64,1,1,1,10,acept,furnished,3700.00,58.00,47.00,4455.00
2204,1,500,4,6,3,0,acept,not furnished,7300.00,2536.00,110.00,16410.00
2205,1,440,3,4,2,20,acept,not furnished,12750.00,1356.00,162.00,18850.00
2206,1,220,2,4,3,26,not acept,not furnished,12960.00,834.00,165.00,15960.00
2207,1,44,1,1,1,6,not acept,not furnished,2000.00,130.00,26.00,2727.00
2208,1,530,5,6,4,2,acept,furnished,15000.00,5000.00,191.00,28490.00
2209,1,103,2,3,2,17,acept,furnished,9000.00,500.00,115.00,16620.00
2210,1,22,1,1,0,25,acept,not furnished,2200.00,55.00,28.00,2755.00
2211,1,400,3,4,4,0,acept,not furnished,12000.00,1667.00,181.00,13850.00
2212,1,56,1,1,0,9,acept,not furnished,1300.00,37.00,17.00,1744.00
2213,1,39,1,1,0,2,not acept,not furnished,2100.00,60.00,27.00,2551.00
2214,1,220,4,4,0,5,acept,furnished,9500.00,1250.00,121.00,15370.00
2215,1,35,1,1,1,0,not acept,not furnished,1249.00,0.00,8.00,1317.00
2216,1,80,2,2,5,0,acept,not furnished,3000.00,59.00,46.00,3105.00
2217,1,192,3,3,3,16,acept,furnished,6500.00,630.00,83.00,9003.00
2218,1,33,1,1,0,2,not acept,not furnished,1350.00,0.00,18.00,1568.00
2219,1,47,3,1,1,9,acept,not furnished,1500.00,0.00,20.00,1820.00
2220,0,83,2,1,8,0,acept,not furnished,4550.00,405.00,69.00,5024.00
2221,0,400,4,6,3,0,acept,not furnished,8000.00,1009.00,121.00,10330.00
