"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02719V03286","Country","C02199V02655","Sex","C02542V03077","Origin or Destination","UNIT","VALUE"
"PEA18","Estimated Migration (Persons in April)","1995","1995","-","All countries","2","Female","01","Net migration","Thousand","1.6"
"PEA18","Estimated Migration (Persons in April)","1995","1995","-","All countries","2","Female","04","Emigrants: All destinations","Thousand","14.9"
"PEA18","Estimated Migration (Persons in April)","1995","1995","-","All countries","2","Female","05","Immigrants: All origins","Thousand","16.5"
"PEA18","Estimated Migration (Persons in April)","1995","1995","E1420XIE","EU14 excl Irl (UK & Ireland)","-","Both sexes","01","Net migration","Thousand","1.2"
"PEA18","Estimated Migration (Persons in April)","1995","1995","E1420XIE","EU14 excl Irl (UK & Ireland)","-","Both sexes","04","Emigrants: All destinations","Thousand","5.1"
"PEA18","Estimated Migration (Persons in April)","1995","1995","E1420XIE","EU14 excl Irl (UK & Ireland)","-","Both sexes","05","Immigrants: All origins","Thousand","6.3"
"PEA18","Estimated Migration (Persons in April)","1995","1995","E1420XIE","EU14 excl Irl (UK & Ireland)","1","Male","01","Net migration","Thousand","0.1"
"PEA18","Estimated Migration (Persons in April)","1995","1995","E1420XIE","EU14 excl Irl (UK & Ireland)","1","Male","04","Emigrants: All destinations","Thousand","2.5"
"PEA18","Estimated Migration (Persons in April)","1995","1995","E1420XIE","EU14 excl Irl (UK & Ireland)","1","Male","05","Immigrants: All origins","Thousand","2.6"
"PEA18","Estimated Migration (Persons in April)","1995","1995","E1420XIE","EU14 excl Irl (UK & Ireland)","2","Female","01","Net migration","Thousand","-1.7"
"PEA18","Estimated Migration (Persons in April)","1995","1995","E1420XIE","EU14 excl Irl (UK & Ireland)","2","Female","04","Emigrants: All destinations","Thousand","2.6"
"PEA18","Estimated Migration (Persons in April)","1995","1995","E1420XIE","EU14 excl Irl (UK & Ireland)","2","Female","05","Immigrants: All origins","Thousand","3.7"
"PEA18","Estimated Migration (Persons in April)","1995","1995","E15E2720","EU15 to EU27 (accession countries joined post 2004)","-","Both sexes","01","Net migration","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1995","1995","E15E2720","EU15 to EU27 (accession countries joined post 2004)","-","Both sexes","04","Emigrants: All destinations","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1995","1995","E15E2720","EU15 to EU27 (accession countries joined post 2004)","-","Both sexes","05","Immigrants: All origins","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1995","1995","E15E2720","EU15 to EU27 (accession countries joined post 2004)","1","Male","01","Net migration","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1995","1995","E15E2720","EU15 to EU27 (accession countries joined post 2004)","1","Male","04","Emigrants: All destinations","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1995","1995","E15E2720","EU15 to EU27 (accession countries joined post 2004)","1","Male","05","Immigrants: All origins","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1995","1995","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","01","Net migration","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1995","1995","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","04","Emigrants: All destinations","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1995","1995","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","05","Immigrants: All origins","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","GB1","United Kingdom (1)","-","Both sexes","01","Net migration","Thousand","3.5"
"PEA18","Estimated Migration (Persons in April)","1996","1996","GB1","United Kingdom (1)","-","Both sexes","04","Emigrants: All destinations","Thousand","14.1"
"PEA18","Estimated Migration (Persons in April)","1996","1996","GB1","United Kingdom (1)","-","Both sexes","05","Immigrants: All origins","Thousand","17.6"
"PEA18","Estimated Migration (Persons in April)","1996","1996","GB1","United Kingdom (1)","1","Male","01","Net migration","Thousand","1.7"
"PEA18","Estimated Migration (Persons in April)","1996","1996","GB1","United Kingdom (1)","1","Male","04","Emigrants: All destinations","Thousand","6.7"
"PEA18","Estimated Migration (Persons in April)","1996","1996","GB1","United Kingdom (1)","1","Male","05","Immigrants: All origins","Thousand","8.4"
"PEA18","Estimated Migration (Persons in April)","1996","1996","GB1","United Kingdom (1)","2","Female","01","Net migration","Thousand","1.8"
"PEA18","Estimated Migration (Persons in April)","1996","1996","GB1","United Kingdom (1)","2","Female","04","Emigrants: All destinations","Thousand","7.4"
"PEA18","Estimated Migration (Persons in April)","1996","1996","GB1","United Kingdom (1)","2","Female","05","Immigrants: All origins","Thousand","9.2"
"PEA18","Estimated Migration (Persons in April)","1996","1996","US","United States","-","Both sexes","01","Net migration","Thousand","1.2"
"PEA18","Estimated Migration (Persons in April)","1996","1996","US","United States","-","Both sexes","04","Emigrants: All destinations","Thousand","5.2"
"PEA18","Estimated Migration (Persons in April)","1996","1996","US","United States","-","Both sexes","05","Immigrants: All origins","Thousand","6.4"
"PEA18","Estimated Migration (Persons in April)","1996","1996","US","United States","1","Male","01","Net migration","Thousand","0.1"
"PEA18","Estimated Migration (Persons in April)","1996","1996","US","United States","1","Male","04","Emigrants: All destinations","Thousand","2.7"
"PEA18","Estimated Migration (Persons in April)","1996","1996","US","United States","1","Male","05","Immigrants: All origins","Thousand","2.8"
"PEA18","Estimated Migration (Persons in April)","1996","1996","US","United States","2","Female","01","Net migration","Thousand","1.1"
"PEA18","Estimated Migration (Persons in April)","1996","1996","US","United States","2","Female","04","Emigrants: All destinations","Thousand","2.5"
"PEA18","Estimated Migration (Persons in April)","1996","1996","US","United States","2","Female","05","Immigrants: All origins","Thousand","3.6"
"PEA18","Estimated Migration (Persons in April)","1996","1996","CA","Canada","-","Both sexes","01","Net migration","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","CA","Canada","-","Both sexes","04","Emigrants: All destinations","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","CA","Canada","-","Both sexes","05","Immigrants: All origins","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","CA","Canada","1","Male","01","Net migration","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","CA","Canada","1","Male","04","Emigrants: All destinations","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","CA","Canada","1","Male","05","Immigrants: All origins","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","CA","Canada","2","Female","01","Net migration","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","CA","Canada","2","Female","04","Emigrants: All destinations","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","CA","Canada","2","Female","05","Immigrants: All origins","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","AU","Australia","-","Both sexes","01","Net migration","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","AU","Australia","-","Both sexes","04","Emigrants: All destinations","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","AU","Australia","-","Both sexes","05","Immigrants: All origins","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","AU","Australia","1","Male","01","Net migration","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","AU","Australia","1","Male","04","Emigrants: All destinations","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","AU","Australia","1","Male","05","Immigrants: All origins","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","AU","Australia","2","Female","01","Net migration","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","AU","Australia","2","Female","04","Emigrants: All destinations","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","AU","Australia","2","Female","05","Immigrants: All origins","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","ZZWORX23","Other countries (23)","-","Both sexes","01","Net migration","Thousand","1.2"
"PEA18","Estimated Migration (Persons in April)","1996","1996","ZZWORX23","Other countries (23)","-","Both sexes","04","Emigrants: All destinations","Thousand","6.8"
"PEA18","Estimated Migration (Persons in April)","1996","1996","ZZWORX23","Other countries (23)","-","Both sexes","05","Immigrants: All origins","Thousand","8"
"PEA18","Estimated Migration (Persons in April)","1996","1996","ZZWORX23","Other countries (23)","1","Male","01","Net migration","Thousand","0.7"
"PEA18","Estimated Migration (Persons in April)","1996","1996","ZZWORX23","Other countries (23)","1","Male","04","Emigrants: All destinations","Thousand","3.6"
"PEA18","Estimated Migration (Persons in April)","1996","1996","ZZWORX23","Other countries (23)","1","Male","05","Immigrants: All origins","Thousand","4.3"
"PEA18","Estimated Migration (Persons in April)","1996","1996","ZZWORX23","Other countries (23)","2","Female","01","Net migration","Thousand","-0.5"
"PEA18","Estimated Migration (Persons in April)","1996","1996","ZZWORX23","Other countries (23)","2","Female","04","Emigrants: All destinations","Thousand","3.2"
"PEA18","Estimated Migration (Persons in April)","1996","1996","ZZWORX23","Other countries (23)","2","Female","05","Immigrants: All origins","Thousand","3.7"
"PEA18","Estimated Migration (Persons in April)","1996","1996","-","All countries","-","Both sexes","01","Net migration","Thousand","8"
"PEA18","Estimated Migration (Persons in April)","1996","1996","-","All countries","-","Both sexes","04","Emigrants: All destinations","Thousand","31.2"
"PEA18","Estimated Migration (Persons in April)","1996","1996","-","All countries","-","Both sexes","05","Immigrants: All origins","Thousand","39.2"
"PEA18","Estimated Migration (Persons in April)","1996","1996","-","All countries","1","Male","01","Net migration","Thousand","3.5"
"PEA18","Estimated Migration (Persons in April)","1996","1996","-","All countries","1","Male","04","Emigrants: All destinations","Thousand","15.3"
"PEA18","Estimated Migration (Persons in April)","1996","1996","-","All countries","1","Male","05","Immigrants: All origins","Thousand","18.8"
"PEA18","Estimated Migration (Persons in April)","1996","1996","-","All countries","2","Female","01","Net migration","Thousand","4.4"
"PEA18","Estimated Migration (Persons in April)","1996","1996","-","All countries","2","Female","04","Emigrants: All destinations","Thousand","15.9"
"PEA18","Estimated Migration (Persons in April)","1996","1996","-","All countries","2","Female","05","Immigrants: All origins","Thousand","20.4"
"PEA18","Estimated Migration (Persons in April)","1996","1996","E1420XIE","EU14 excl Irl (UK & Ireland)","-","Both sexes","01","Net migration","Thousand","2.1"
"PEA18","Estimated Migration (Persons in April)","1996","1996","E1420XIE","EU14 excl Irl (UK & Ireland)","-","Both sexes","04","Emigrants: All destinations","Thousand","5.1"
"PEA18","Estimated Migration (Persons in April)","1996","1996","E1420XIE","EU14 excl Irl (UK & Ireland)","-","Both sexes","05","Immigrants: All origins","Thousand","7.2"
"PEA18","Estimated Migration (Persons in April)","1996","1996","E1420XIE","EU14 excl Irl (UK & Ireland)","1","Male","01","Net migration","Thousand","1"
"PEA18","Estimated Migration (Persons in April)","1996","1996","E1420XIE","EU14 excl Irl (UK & Ireland)","1","Male","04","Emigrants: All destinations","Thousand","2.2"
"PEA18","Estimated Migration (Persons in April)","1996","1996","E1420XIE","EU14 excl Irl (UK & Ireland)","1","Male","05","Immigrants: All origins","Thousand","3.2"
"PEA18","Estimated Migration (Persons in April)","1996","1996","E1420XIE","EU14 excl Irl (UK & Ireland)","2","Female","01","Net migration","Thousand","-3.5"
"PEA18","Estimated Migration (Persons in April)","1996","1996","E1420XIE","EU14 excl Irl (UK & Ireland)","2","Female","04","Emigrants: All destinations","Thousand","2.8"
"PEA18","Estimated Migration (Persons in April)","1996","1996","E1420XIE","EU14 excl Irl (UK & Ireland)","2","Female","05","Immigrants: All origins","Thousand","3.9"
"PEA18","Estimated Migration (Persons in April)","1996","1996","E15E2720","EU15 to EU27 (accession countries joined post 2004)","-","Both sexes","01","Net migration","Thousand",""
"PEA18","Estimated Migration (Persons in April)","1996","1996","E15E2720","EU15 to EU27 (accession countries joined post 2004)","-","Both sexes","04","Emigrants: All destinations","Thousand",""
