"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02076V02508","Age Group","C02199V02655","Sex","C02196V04140","Region","UNIT","VALUE"
"PEA04","Estimated Population (Persons in April)","2014","2014","-","All ages","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","332.2"
"PEA04","Estimated Population (Persons in April)","2014","2014","-","All ages","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","144.3"
"PEA04","Estimated Population (Persons in April)","2014","2014","-","All ages","2","Female","-","State","Thousand","2346.4"
"PEA04","Estimated Population (Persons in April)","2014","2014","-","All ages","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","196.1"
"PEA04","Estimated Population (Persons in April)","2014","2014","-","All ages","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","220.7"
"PEA04","Estimated Population (Persons in April)","2014","2014","-","All ages","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","236.9"
"PEA04","Estimated Population (Persons in April)","2014","2014","-","All ages","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","207.6"
"PEA04","Estimated Population (Persons in April)","2014","2014","-","All ages","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","341.6"
"PEA04","Estimated Population (Persons in April)","2014","2014","-","All ages","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","658.7"
"PEA04","Estimated Population (Persons in April)","2014","2014","-","All ages","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","339.1"
"PEA04","Estimated Population (Persons in April)","2014","2014","-","All ages","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","145.6"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","-","Both sexes","-","State","Thousand","337.9"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","28.5"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","31.1"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","32.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","29.8"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","46.7"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","92"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","55"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","22.5"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","1","Male","-","State","Thousand","172.4"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.6"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","16"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","16.4"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","15.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","23.8"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","46.8"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","27.9"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11.5"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","2","Female","-","State","Thousand","165.6"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","13.9"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","15.1"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","16"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","14.4"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","22.9"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","45.2"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","27"
"PEA04","Estimated Population (Persons in April)","2015","2015","205","0 - 4 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","-","Both sexes","-","State","Thousand","349.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","30.5"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","32.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","35.1"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","31.7"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","49.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","88.8"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","57.9"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","23.7"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","1","Male","-","State","Thousand","178.5"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","15.7"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","16.4"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","18"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","16.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","25"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","45.5"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","29.5"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","12.1"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","2","Female","-","State","Thousand","170.8"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.8"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","15.9"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","17.1"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","15.4"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","24.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","43.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","28.4"
"PEA04","Estimated Population (Persons in April)","2015","2015","245","5 - 9 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11.6"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","-","Both sexes","-","State","Thousand","314.4"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","28.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","30.2"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","32.1"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","29.9"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","44.2"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","76.5"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","51.6"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","21.7"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","1","Male","-","State","Thousand","160.9"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.5"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","15.4"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","16.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","15.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","22.7"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","39.1"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","26.6"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","2","Female","-","State","Thousand","153.6"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","13.7"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","14.8"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","15.9"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","14.6"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","21.5"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","37.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","25"
"PEA04","Estimated Population (Persons in April)","2015","2015","265","10 - 14 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","10.7"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","-","Both sexes","-","State","Thousand","296.1"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","26.9"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","28.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","31.6"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","27.5"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","43.1"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","74.9"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","44.3"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","19.4"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","1","Male","-","State","Thousand","152"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","13.9"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","14.6"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","16.2"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","14.1"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","21.9"
"PEA04","Estimated Population (Persons in April)","2015","2015","300","15 - 19 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","38.5"
