COUNTRY,Country,INDICATOR,Indicator,YEAR,Year,Value,Flag Codes,Flags
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2006,2006,1.300497739,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2007,2007,1.124614743,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2008,2008,1.044872708,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2009,2009,0.993100585,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2010,2010,1.145901683,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2011,2011,1.103283988,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2012,2012,0.989031849,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2013,2013,0.939780459,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2014,2014,0.910944952,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2015,2015,1.095057416,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2016,2016,1.147205892,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2017,2017,1.101294457,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2018,2018,1.026114407,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2019,2019,1.041249716,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2020,2020,0.835923604,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-GDP,First registrations of passenger cars per one million units of current USD GDP,2021,2021,0.660835709,,
BEL,Belgium,IND-EQUI-NEWREG-LGV-GDP,First registrations of light goods road motor vehicles per one million units of current USD GDP,2015,2015,0.132473042,,
BEL,Belgium,IND-EQUI-NEWREG-LGV-GDP,First registrations of light goods road motor vehicles per one million units of current USD GDP,2016,2016,0.143478982,,
BEL,Belgium,IND-EQUI-NEWREG-LGV-GDP,First registrations of light goods road motor vehicles per one million units of current USD GDP,2017,2017,0.152315779,,
BEL,Belgium,IND-EQUI-NEWREG-LGV-GDP,First registrations of light goods road motor vehicles per one million units of current USD GDP,2018,2018,0.143723788,,
BEL,Belgium,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2013,2013,0.006583095,,
BEL,Belgium,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2014,2014,0.006852946,,
BEL,Belgium,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2015,2015,0.00779953,,
BEL,Belgium,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2016,2016,0.008124979,,
BEL,Belgium,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2017,2017,0.008680004,,
BEL,Belgium,IND-EQUI-NEWREG-HGV-GDP,First registrations of heavy goods road motor vehicles per one million units of current USD GDP,2018,2018,0.00879626,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2000,2000,2.407999025,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2001,2001,2.054134663,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2002,2002,2.085981659,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2003,2003,2.145982516,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2004,2004,2.410293618,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2005,2005,2.383616082,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2006,2006,2.582205959,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2007,2007,2.838965903,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2008,2008,2.811585053,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2009,2009,2.549716839,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2010,2010,2.417768076,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2011,2011,2.431994741,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2012,2012,2.238601983,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2013,2013,1.964799742,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2014,2014,1.95127922,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2015,2015,2.024889402,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2016,2016,2.295828361,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2017,2017,2.017378572,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2018,2018,2.212381249,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2019,2019,2.219779302,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2020,2020,2.316311401,,
BEL,Belgium,IND-EQUI-NEWREG-2WHEELERS-PC,First registrations of motorised two-wheelers per one thousand inhabitants,2021,2021,2.298379222,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2000,2000,0.112181441,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2001,2001,0.094103282,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2002,2002,0.104521675,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2003,2003,0.086352016,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2004,2004,0.087418484,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2005,2005,0.08169017,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2006,2006,0.086557038,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2007,2007,0.102863811,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2008,2008,0.112698697,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2009,2009,0.091140707,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2010,2010,0.093615892,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2011,2011,0.064955866,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2012,2012,0.063203772,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2013,2013,0.06855203,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2014,2014,0.101881898,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2015,2015,0.082045762,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2016,2016,0.063010627,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2017,2017,0.076570365,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2018,2018,0.09293734,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2019,2019,0.114283426,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2020,2020,0.068639153,,
BEL,Belgium,IND-EQUI-NEWREG-BUS-PC,First registrations of buses per one thousand inhabitants,2021,2021,0.081428785,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2000,2000,51.86099256,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2001,2001,48.58558295,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2002,2002,45.76017018,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2003,2003,44.638306,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2004,2004,46.95706428,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2005,2005,46.27662219,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2006,2006,50.33590388,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2007,2007,49.84198688,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2008,2008,50.47090221,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2009,2009,44.45147142,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2010,2010,50.63160439,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2011,2011,52.30731934,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2012,2012,44.18060721,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2013,2013,43.94220947,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2014,2014,43.51043982,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2015,2015,44.90643945,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2016,2016,48.1971283,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2017,2017,48.67554367,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2018,2018,48.78659014,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2019,2019,48.56566902,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2020,2020,38.04949022,,
BEL,Belgium,IND-EQUI-NEWREG-PASSCAR-PC,First registrations of passenger cars per one thousand inhabitants,2021,2021,33.87998156,,
BEL,Belgium,IND-EQUI-NEWREG-LGV-PC,First registrations of light goods road motor vehicles per one thousand inhabitants,2015,2015,5.432493812,,
BEL,Belgium,IND-EQUI-NEWREG-LGV-PC,First registrations of light goods road motor vehicles per one thousand inhabitants,2016,2016,6.027928357,,
BEL,Belgium,IND-EQUI-NEWREG-LGV-PC,First registrations of light goods road motor vehicles per one thousand inhabitants,2017,2017,6.73212627,,
BEL,Belgium,IND-EQUI-NEWREG-LGV-PC,First registrations of light goods road motor vehicles per one thousand inhabitants,2018,2018,6.833344797,,
BEL,Belgium,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2013,2013,0.307812055,,
BEL,Belgium,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2014,2014,0.327324591,,
BEL,Belgium,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2015,2015,0.319845424,,
BEL,Belgium,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2016,2016,0.341351686,,
BEL,Belgium,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2017,2017,0.383643023,,
BEL,Belgium,IND-EQUI-NEWREG-HGV-PC,First registrations of heavy goods road motor vehicles per one thousand inhabitants,2018,2018,0.418218029,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2000,2000,0.538568467,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2001,2001,0.559758987,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2002,2002,0.449927101,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2003,2003,0.464334835,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2004,2004,0.498985859,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2005,2005,0.567345863,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2006,2006,0.448428027,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2007,2007,0.586502536,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2008,2008,0.591131275,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2009,2009,0.302690883,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2010,2010,0.312878995,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2011,2011,0.485130633,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2012,2012,0.388496121,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2013,2013,0.381830325,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2014,2014,0.372645085,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2015,2015,0.424065716,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2016,2016,0.518205041,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2017,2017,0.519025758,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2018,2018,0.580114525,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2019,2019,0.551920188,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2020,2020,0.28694979,,
BEL,Belgium,IND-EQUI-NEWREG-ROADTRACTOR-PC,First registrations of road tractors per one thousand inhabitants,2021,2021,0.369017313,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2010,2010,0.696947858,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2011,2011,0.63301055,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2012,2012,0.678712427,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2013,2013,0.625553364,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2014,2014,0.56566367,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2015,2015,0.656350211,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2016,2016,0.642930859,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2017,2017,0.675692768,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2018,2018,0.748826584,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2019,2019,0.811078539,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2020,2020,0.851724208,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2021,2021,0.805173336,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2005,2005,0.300994506,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2008,2008,0.139330702,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2010,2010,0.239399348,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2011,2011,0.214114397,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2012,2012,0.232487451,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2013,2013,0.222233168,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2014,2014,0.222536765,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2015,2015,0.255785779,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2016,2016,0.251622282,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2017,2017,0.23976371,,
BIH,Bosnia-Herzegovina,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2018,2018,0.25444189,,
